Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
USER APAAN BORO BORO CACAT',1,1,1,0,0,0,1,0,0,1,0,0
"Duduk di samping adalah Aziz Rabbah, Menteri Energi, Pertambangan dan Perminyakan Kerajaan Maroko. Diskusi substantif, berjejaring dan mencari peluang kerjasama justru biasanya muncul di sela-sela konferensi.;",0,0,0,0,0,0,0,0,0,0,0,0
"Fahri Hamzah : â??Tugas Presiden Adalah Berkata Benar, Tidak Menipu dan Realisasikan Janjinyaâ??",0,0,0,0,0,0,0,0,0,0,0,0
Bandung menjadi saksi bisu dimana sebuah perjuangan dilakukan sendiri.',0,0,0,0,0,0,0,0,0,0,0,0
USER Ga bnyk bacot pdhl',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER Di negara lain adalah aktifis yang dekat dengan penguasa..??yg saya tau aktifis itu bekerja untuk kaum tertindas. Kalau dekat dengan rezim kemungkinan adalah aktifis PALSU',0,0,0,0,0,0,0,0,0,0,0,0
Warga Jkt minta pak USER Tdk melantik Anies Sandi krn sdh jelas mrk terlibat dlm lingkaran Saracen. Politic_ID,1,0,1,0,0,0,0,0,1,1,0,0
"paling agendanya jg sama,tema boleh beda,tujuan ttp sama turunkan USER ,mau nya diperalat politik dgn kemasan agama",1,0,1,0,1,0,0,0,0,1,0,0
USER USER USER Subhanallah... Semoga jokowi berpasangan dg cak imin. Duet presiden dan wakil presiden yg akan membawa indonesia ke arah kemajuan dan keberadaban,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Sam awakmu wes magriban ta ??,0,0,0,0,0,0,0,0,0,0,0,0
saya menolak LGBT berkembang dan di dukung!!! kalau udah masalh manusie nye jangan di dukung dengan tingkah e!!!!',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Cebong dongo.... 4 tahun kate lw... Pekok.....\nEmang ada kayak gitu....fitnah aja lw gedein...otak di upgrade dikit napa!',1,1,1,0,0,0,0,0,1,1,0,0
"Pimpinan ngecopros, bawahan nderomos. Jancuk deh!'",1,1,1,0,0,0,0,0,1,1,0,0
bisa sinting sih lama lama waw. URL,0,1,0,0,0,0,0,0,0,0,0,0
USER biar edan lil \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER Metodenya sih kampret bgt \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
"KNP MENANG YA ANIES,SANDI? USER Hrs USUT KPU DKI,WALAU TELAT!DR AWAL SDH banyak YG G WAJAR!KAMPANYE,INTIMIDASI2!DLL",1,0,0,1,0,0,0,0,1,0,1,0
"Sesaat lagi, saksikan panasnya DEBAT PUBLIK tujuh pasangan calon Bupati dan Wakil Bupati Pilkada Aceh Selatan 2018 dipandu oleh USER mulai pukul 14.00 WIB LIVE dan EKSKLUSIF hanya di iNews. #PilkadaAcehSelatan2018",0,0,0,0,0,0,0,0,0,0,0,0
USER Kalian sdh buta hati bukan lagi buta mata. Apa ga liat tenaga kerja aseng ilegal berkeliaran di negeri ini. Dungu lu piara..',1,1,0,1,0,0,0,0,1,0,1,0
"USER Pak USER walau belum semua tahu Quran kitab sampah, Anda masih berani buat lomba nyanyi Quran?",1,1,0,1,1,0,0,0,0,0,1,0
"USER lagian di pulau komodo mah lo gabisa main di pantai yang ada ketemu komodo/buaya lagi berenang,,,,,,,'",0,0,0,0,0,0,0,0,0,0,0,0
"Aku gak ngerti puisi sih, tapi minggu lalu pas nonton acara di bentara budaya, kok suka ya pas baca ini, ya kali aja ada yang tau trus mau kasih referensi lain ð???",0,0,0,0,0,0,0,0,0,0,0,0
"Tolol dan goblok sih pemain teriak gituh,ga mikir dampak nya fans masing2 jadi makin panas dan pemain nya sendiri yang rugi saat away takut nya terjadi apa2...harus cepat2 di atasi sebelum panas pisan'",1,1,1,0,0,0,0,0,1,1,0,0
USER USER TGB mendukung jokowi 2 periode.#kaum bani micin dan kaum bumi datar pada kejang -kejang nih.',1,1,0,1,0,0,0,0,1,0,1,0
RT USER Mana harga diri kalian USER? Lembek kpd antek komunis keras kepada anti. KaPolri Politic_ID,1,0,0,1,0,0,0,0,1,0,1,0
"Allah hu Barbar perintahkan penggal kafir, dibenarkan Bang Fahri? Allah hu Barbar ngajarkan cocok2 penis, ini benar?",1,1,0,1,1,0,0,1,0,0,1,0
RT USER: Hajar bleh hanya untuk bela #Nomor2Koruptor...cuihhhhhh URL,1,1,0,1,0,0,0,0,1,0,1,0
USER ok udah sana sama jablay jablay mu USER USER USER USER',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Ngomong apaan lu sarap.. tiba2 nyela ktawa2 sndiri. Obat lu habis??',1,1,1,0,0,0,1,0,0,1,0,0
USER USER Masalah kebijakan yg terlalu pro aseng le. Coba le buka syarat2 investasi g to g indonesia - RRC... ada klausul mengikut sertakan TkA nya mereka',0,0,0,0,0,0,0,0,0,0,0,0
#MataNajwaDebatJakarta kalau untuk urusan bacot memang anis nya juaranya..memang kita bakal makan bacot di jakarta..haha..paslon yg aneh gede bacot doang.,1,1,1,0,0,0,0,0,1,1,0,0
cowo kalo lg ngentot kok ganteng bgt ya haha',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER Anjir gue juga lupa sih, kelewatan bener asw jarinya. Sampe gue mute, pokoknya dia sadar gue mute. Uke pokoknya, terakhir jadi Bella kalo ga salah dnnya?'",0,1,0,0,0,0,0,0,0,0,0,0
Bodoh dasar noob lah ramos ni. Jijik',1,1,1,0,0,0,0,0,1,1,0,0
USER Yaudah maunya apa? Pantat panci?',0,0,0,0,0,0,0,0,0,0,0,0
(DETIKCOM | Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD) #pemilu #pemilu2019,0,0,0,0,0,0,0,0,0,0,0,0
"itu kalo USER beneran otoriter sebagaimana dilabelkan, pulang-pulang tinggal nama tuh.",1,0,1,0,0,0,0,0,1,1,0,0
USER Jancuk',0,1,0,0,0,0,0,0,0,0,0,0
Ahok si penghina Al - Qur'an dan Ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar https:\/\/t.co\/bTkCeTNk0g,1,1,1,0,1,0,0,0,0,1,0,0
Saya percaya kpk. Saya ga percaya sby dan demokrat. Demokrat katakan tidak pada(hal) korupsi. URL,1,0,0,1,0,0,0,0,1,0,1,0
"USER Nggak aneh kok om..buang sampah pada tempatnya, tenggelamkan juga pada tempatnya. Yang aneh kalo ditenggelamkan didarat..'",0,0,0,0,0,0,0,0,0,0,0,0
"USER oh mungkin ranjem itu nama ampas tahunya, sedangkan gembus itu nama ampas tahu fermentasi (seperti tempe/oncom).'",0,0,0,0,0,0,0,0,0,0,0,0
"Memang ,,,nafsu seks tu,membutakan segalanya,termasuk ketika lg sange,,,titit bau kencurpun rasa keju,,,,,\n\n#yg merasa aj ya'",0,1,0,0,0,0,0,0,0,0,0,0
"Sejak awal, janji campaign-nya Moon Jae-In memang memperbaiki hubungan dgn Korut kok. Makanya dia pilih approach utk hold project THAAD sejak masa kampanye.\n\nYg bikin runyam hubungan Korsel-Korut tahun lalu ya karena congor Trump aja.'",0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER sampe segitunya jadi penjilat,,, ngakunya muslim, agamanya di hina&amp;di nista si BTP cangkem mingkem, ahok akan selalu di kenang oleh kaum penjilat kek elo.'",1,1,1,0,0,0,0,0,1,1,0,0
Rezim paranoid bukti pemerintahan yg rapuh dan kami rindu teriakan lengserkan USER di depan istana dengan ribuan rakyat kepalkan tangan !!!,1,0,1,0,0,0,0,0,1,0,0,1
USER USER USER Kalo pemerintah marah berarti 100% ini razim komunis,1,0,0,1,0,1,0,0,0,0,1,0
"Hello USER USER USER USER jika undangan ini benar, boleh kah kegiatan begini? Mengundang hanya satu Paslon Pilkada",0,0,0,0,0,0,0,0,0,0,0,0
"entah semenjak libur jadi suka bangun jam 8 pagi. tapi untung ada tayangan ulang Roman Picisan. walaupun diulang tapi bapernya tetep dapet, ditambah pemerannya ka Bani USER makin baper.'",0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia diyakini akan menjadi negara yang semakin besar, kokoh, dan kuat, apabila ulama dan umaraâ??nya selalu beriringan serta menjaga tali silaturahmi. Sebaliknya bila ulama &amp; umara tidak saling peduli, dipastikan NKRI bakal mengalami kehancuran",0,0,0,0,0,0,0,0,0,0,0,0
Nyolok headset ke hp ternyata ga kecolok dalem...\n\nKampret.\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
USER USER bola mata nya lumayan gede tapi bentuk mata nya sipit begituuu SINI KASIH AKU DOLLAR',0,0,0,0,0,0,0,0,0,0,0,0
"""Sekali-kali tidak akan masuk surga kecuali orang-orang Yahudi atau Nasrani"". Demikian itu (hanya) angan-angan kosong belaka"" (QS 2:111)'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Yuhuuuu \nTemen posko yg jadian 2 pasang lhoh... Tapi yagitu... Keknya anget"" tai ayam \xf0\x9f\x98\x85 \nKalo Mb janah sih&gt; bapernya bikin males skripsian\xf0\x9f\x98\x85, pengennya ngumpul terus ma tmn"" hahaha, not always \'bout love lhoh dek bapernya, lbh ke ""kekeluargaan"" nya \xf0\x9f\x98\x82'",0,1,0,0,0,0,0,0,0,0,0,0
USER Pak USER Kementerian Agama harus mengklarifikasi bahwa Muslim tak diajarkan membawa persembahan,0,0,0,0,0,0,0,0,0,0,0,0
"USER Hanya kaum onta &amp; para org"" tolol yg masih mencintai orde babi'",1,1,0,1,0,0,0,0,1,0,1,0
USER Bau2 korban cowok yg pinter cakep dan bikin baper dan onta \xf0\x9f\x98\x8c\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
USER apaandah lu goblog',1,1,1,0,0,0,0,0,1,1,0,0
USER Tanya juragan silit USER',0,1,0,0,0,0,0,0,0,0,0,0
USER Spill dong nama restorannya. Gue pernah tinggal di papua dulu &amp; seinget gue harga pangan disana mahal. Mbaknya goblok cacat',1,1,1,0,0,0,1,0,0,1,0,0
USER Gua setan dongggg',0,1,0,0,0,0,0,0,0,0,0,0
"Intinya yg kamu katakan itu lawan katanya,,intine lekno matamu,aku bajingan kuwe yo bajingan podo wae rak usah kakean aliby intine podo.'",0,1,0,0,0,0,0,0,0,0,0,0
"Saking mundurnya, orang kaya kojowi aja bisa jadi presiden. Bener2 kemunduran yg nyata. Betapa masih banyak org bodoh d negeri ini",1,1,1,0,0,0,0,0,1,1,0,0
USER USER mafia wasit mah milanisti aseng... Juventini senior mah banyak... ada kok seangkatan gue',0,0,0,0,0,0,0,0,0,0,0,0
"Jadikan amanah ini sebagai bagian untuk mengabdi, meningkatkan budaya kerja birokrasi yang semakin baik. ; ; ""Selamat bekerja dan Selamat Berkarya""",0,0,0,0,0,0,0,0,0,0,0,0
USER Trus yang ngaku ustad sering bilang JANCUK MATAMU PICEK.\napa gak di bilangin ?',1,1,1,0,0,0,1,0,0,1,0,0
USER USER USER Yang juara ngibul kan junjungan kalian wahai bani kampret 212',1,1,0,1,0,0,0,0,1,0,1,0
"tdak cukup polisi,dan tidak cukup pengadilan utuk menegakkan hukum bila tdak didukung oleh rakyat,jokowi lah yg bkin rakyat resah,lengserkan",1,0,1,0,0,0,0,0,1,0,0,1
Forkopimda Siap Wujudkan Pilkada Tanpa Politik Uang dan Isu SARA,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Yg menjadi masalah saat ini orang2 mempolitisasi isu2 islam nusantara. Bhkn ada yg smpai bilang sesat, kafir dll. Ini yg jd persoalan, ktka isu2 spti itu dipolitisasi utk kepentingan politik. Klo hanya dlm perbedaan pendapat ya sila",0,0,0,0,0,0,0,0,0,0,0,0
"Selipkan Foto Dalam Sertifikat Tanah, Jokowi Disindir Demokrat dan Gerindra",0,0,0,0,0,0,0,0,0,0,0,0
"USER Malaysia Baru MILIK HARAPAN &amp; RAKYAT yg menolak rejim najib razak pada pru14 lalu...maaf ya , bukan milik umno bongok'",0,0,0,0,0,0,0,0,0,0,0,0
USER eeh bang perek baru keliatan\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
"""halah palingan kalo lu dikasih pap nenen sama memek juga doyan. gak usah munafik deh""\n\nheh upil dimana-mana kucing garong kalo dikasih ikan asin ya doyan-doyan aja.'",1,1,1,0,0,0,0,1,0,1,0,0
"Ha .. ha .. Banyak baca biar pintar ... JEPANG, AMERIKA, CHINA... Utang sama siapa ... Anda tau enggak ..?",0,0,0,0,0,0,0,0,0,0,0,0
#2019GantiPresiden Pengamat: Data Khofifah-Emil Lebih Faktual di Lapangan,1,0,1,0,0,0,0,0,1,1,0,0
"USER Guru kimia w dlu ""rumusnya emang begini jangan nanya2 org kebanyakan nanya tar jadi ateis""\n\nApa hubungannya bambang:('",0,0,0,0,0,0,0,0,0,0,0,0
"USER Betul, ada konspirasi Yahudi didlmnya kita juga ga tau.'",0,0,0,0,0,0,0,0,0,0,0,0
"Nama Lengkap : Iris Jung\n\nNama Asli : Jung An Ri\n\nTempat, Tanggal lahir : Busan, 10 Agustus 1991\n\nAgama : Katolik'",0,0,0,0,0,0,0,0,0,0,0,0
"yg beda paham harus di kuliti/Tangkap, itu si cina",1,0,0,1,0,1,0,0,0,0,0,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,1,1,1,0,0,0,0,0,1,1,0,0
"Ketika cinta menyapa, mungkin akan membuat buta hati tuli telinga. Tapi logika harus tetap terjaga agar tak terluka karenanya.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER Bego loe ya kampret itu baru potensi belum rugi sana cebokan dulu mata loe dgn kecink onta',1,1,1,0,0,0,0,0,1,1,0,0
Kunyuk... Di like thok ora di read',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER Cebong dongo model ente yang punya IQ 200 dan kebanyakan berendem dikolam butek mana tahu soal masalah ibadah ??\nWong sudah jelas syetan itu satu2 mahluk pembangkang ciptaan tuhan dan sif,1,1,1,0,0,0,0,0,1,1,0,0
USER Harus baliiik!!!!! Kalo ngga titit kamu ntar malem ilang!!!!!! \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x97\xa1',0,1,0,0,0,0,0,0,0,0,0,0
"Setelah terjadi peristiwa pemberontakan G 30 September 1965 oleh PKI, menjadi tanda akhir dari pemerintahan Orde Lama.'",0,0,0,0,0,0,0,0,0,0,0,0
Menlu Indonesia Janji Akan Hancurkan Kekuatan Anti-China. jokowi anti pribumi turunkan jokowi Tiru Turki,1,0,1,0,0,0,0,0,1,0,0,1
USER Masalah Mental mereka LGBT jelas is wujud sebenarnya. Mereka tidak dilahirkan begitu. Mereka menjadi begitu disebabkan ada kisah dan pengaruh kebebasan tanpa batasan yg kian meluas. Manusia normal jgk akan mempertahankan hak amalan normal ma,0,0,0,0,0,0,0,0,0,0,0,0
Final USER VS Bani Taplak akan disaksikan USER. Pak USER nonton gak ni bareng USER dan USER ?',0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Liburan emang paling enak ngentot. Drpd gak ngapa ngapain mending enak enak sama gw. Buat yg mau booking DM aja. Anyway g\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
Keknya gua paham deh selera bias gua.\n-vocal (rapp or singing)\n-gemay\n-sipit',0,0,0,0,0,0,0,0,0,0,0,0
"USER Itulah perbedaan kita, 1 kata yg cocok untuk mereka ialah KEPARAT \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4'",1,1,0,1,0,0,0,0,1,0,1,0
Wah keren bang ulasanya.. Mantap.. Lanjjutkan perjuanganmu membela rakyat lemah nan kecil.. Lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
Istrimewa... ð??±ð??±ð??±,0,0,0,0,0,0,0,0,0,0,0,0
USER itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!,1,0,1,0,1,0,0,0,0,1,0,0
"USER Pernah, karena mata gue sipit (dulu engga, mungkin krn minus) gue senyumin saja.'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: #RETWEET \nHijab Sangek Pengen Dientot\n\n(Part 1)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkontol \n#sangeberat #san\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
"USER nggak, terlalu berlebihan, cukup butuh presiden yang gak takut miskin harta,hilang kuasa dan tahta!",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER antek komunis teriak komunis,1,0,1,0,0,1,0,0,0,1,0,0
"21. Kekuranganmu lebih banyak dari kelebihanmu hehehe. \n\n- Suka ngaret. Kalau balas pesan tuh lamaaa banget. \n- Nyebelin. Suka buat aku hipertensi.\n- Suka ngatain aku yang aneh-aneh. I'm okay : )\n- Ngambekan.\n- Lemot.\n- Bolot.\n- Repeat.\n\nIni dah aku buat pas jadi 288c seneng gak?""",0,1,0,0,0,0,0,0,0,0,0,0
deklarasi pilkada 2018 aman dan anti hoax PKL jabon,0,0,0,0,0,0,0,0,0,0,0,0
Lu memang akan jadi sangat tolol ketika sedang bingung.',1,1,1,0,0,0,0,0,1,1,0,0
USER ah bom asjbnjadng',0,0,0,0,0,0,0,0,0,0,0,0
"tiba-tiba membatalan keputusannya. Sikap Syahrir berubah setelah dicegah oleh Tokoh Partai Tionghoa Indonesia,\xe2\x80\x99\xe2\x80\x99 kata Teguh.'",0,0,0,0,0,0,0,0,0,0,0,0
"Saya udah bilang. Kalo Ahok dihukum, saya akan berbalik untuk ikut Lengserkan Jokowi. Ahok sudah dikorbankan di pilgub. Tidak Adil. URL",1,0,1,0,0,0,0,0,1,1,0,0
USER Ini seperti orang-orang beragama yang ngotot ke orang-orang ateis untuk membuktikan bahwa Tuhan tidak ada?',0,0,0,0,0,0,0,0,0,0,0,0
"Allah SWT halalkan harta rampasan malah janjikan banyak rampasan, Muslim harus Buang Islam sebelum teriak no korupsi",1,1,0,1,1,0,0,0,0,0,1,0
Coba itu yg suka ngatain kpop banci tapi heboh kalo ngomongin drakor mana ? Maap maap aja ya nih mas mba Drakor yg lo pada sering tonton itu beberapa ada yg jadi idol loh',0,1,0,0,0,0,0,0,0,0,0,0
"Kalo emg bener caitlyn jenner pacaran sm perempuan jg, ngapain dia jd transgender ya?'",0,0,0,0,0,0,0,0,0,0,0,0
Ndakda yg salah dengan ucap UsirDubesMyanmar atau CabutNobelSuuKyi apa bedanya dengan ucap turunkan jokowi atau bubarkan DPR ketika demo,1,0,1,0,0,0,0,0,1,1,0,0
USER mm kalau dipercayain sama org lain sering noob \xf0\x9f\x98\x9f',0,0,0,0,0,0,0,0,0,0,0,0
Amin yaa Rabb,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Lo nanya gw marah apa kan, sdh gw jawab, gw marah krn si brengsek itu menghina agama gw juga.Jgn salahkan gw kalo gw hina balik dia, termasuk yg jadi junjungannya \xf0\x9f\x98\x89\nAdilnya dmn?Anonymous kan ur",1,1,1,0,0,0,0,0,1,1,0,0
USER Kalau cinta; Sudah direkayasa; Banyak bocah disulapnya dewasa; Budi yang kaya; Adat budaya; Tak lagi terjaga ð??¶,0,0,0,0,0,0,0,0,0,0,0,0
"Baca berita ormas yang mau ngelaporin pembacaan puisi oleh Ganjar Pranowo (karena dianggap menistakan agama) tapi ga jadi karena baru tahu itu ciptaannya Gus Mus, malah bikin keinget nonton final AFF 2010.",0,0,0,0,0,0,0,0,0,0,0,0
"cowo jaman sekarang rata2 udah putus suka ngejelekin mantannya, bispak lah, perek lah, dll. nah cowo kaya gitu ga lebih dari banci #Cabecabeaan'",1,1,0,1,0,0,0,1,0,0,1,0
USER USER Pki bangkit??',0,0,0,0,0,0,0,0,0,0,0,0
"USER Yg bikin aku makin kayak minder gt loh pot. ""Pipi tumpah"" brengsek tirus gt apa perlu gue sodorin pipi gue sih biar dia tau definisi ""tembem"" tuh gmn soalnya di kamus jg gaada gambar jd mereka ngide aja, pengen dipuji jg dalam ati.'",1,1,1,0,0,0,0,0,1,1,0,0
USER kaya banci kali ya',1,1,1,0,0,0,0,1,0,1,0,0
USER USER USER Mau debat sama anak yg dikuliahin tapi bisa dibegoin?\nBajingan emang orang kayak elu ya bikin indon sengsara URL,1,1,1,0,0,0,0,0,1,1,0,0
"Ekonomi; salah satu ilmu sosial yang mempelajari aktivitas manusia yang berhubungan dengan produksi, distribusi, dan konsumsi terhadap barang dan jasa.",0,0,0,0,0,0,0,0,0,0,0,0
USER berarti lo cacat',1,1,1,0,0,0,1,0,0,1,0,0
ARTINYA APA ? Pribumi sadari & lihat siapa mereka ? KECUALI KALIAN sama-sama CINA KOMUNIS / MISIONARIS abaikan tweet ini usir cina Indonesia,1,0,0,1,0,1,0,0,0,0,0,1
"USER Klo ada yg bunyi2, langsung telurusi siapa yg back up.. Klo berafliasi dgn pihak luar langsung cap saja Antek..\nSetahu sy, wartawan2 Ausi belanda dll msh byk di Papua yg rutin cek cek soal HAM...tdk tau ya skrg gmn msh rutin apa tdk..'",0,0,0,0,0,0,0,0,0,0,0,0
"Gue masih ga nyangka,tahun 2013 masih ada aja yg alay bro | ciyus? Miapa? | *Gulingin jamban*'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Coba kalo ahok yg ngomong gtu pasti bani kampret pada murka.\nUSER\nUSER\nUSER\nUSER\n#alumni212\n#KAMPRET\n#MONYET',1,1,0,1,0,0,0,0,1,0,1,0
Lukman Hakim Saifuddin: secara substansial kepercayaan itu agama,0,0,0,0,0,0,0,0,0,0,0,0
"8. Presiden USER: Tahan uji, tahan banting, selalu tawakal, dan berserah diri kepada Allah dengan tetap berusaha dan berikhtiar. Jangan sampai ada pesimisme apapun #JokowiAjakMasyarakatOptimistis",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER udah deh. Suruh si banci itu pulang dan selesaikan kasus yg harus di pertanggungan jawabkan. SP 3 kan udah di tangan, lantas kenapa dia masih jadi banci ? Lebih",1,1,1,0,0,0,0,1,0,1,0,0
"Pasca UU Antiterorisme disahkan DPR menjadi undang-undang, partai mana yg terlihat panik?'",0,0,0,0,0,0,0,0,0,0,0,0
Sudirman Said Kritik Pemerintah Telantarkan Kawasan Industri ; #MbangunJatengMuktiBareng; #DirmanIda; Pemimpin Jawa Tengah #GantiAnyar; ; USER USER ; USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
"Jokowi Restui WNA Duduki Jabatan Direksi BUMN, Rizal Ramli: Ampun Deh!",0,0,0,0,0,0,0,0,0,0,0,0
"7. Presiden minta juga Satgas mengawal perizinan ini, dari awal sampai akhir, sehingga semua bisa bekerja dengan efektif , tanpa sumbatan-sumbatan, tanpa ada mengganggu di tengah jalan, sehingga betul-betul ada sebuah perubahan dalam iklim berusaha yang ad",0,0,0,0,0,0,0,0,0,0,0,0
Sudah tak bisa dipungkiri lagi rezim jokowi adalah rezim anti islam.,1,0,1,0,1,0,0,0,0,1,0,0
USER 515UKM4W4T1 itu golongan iblis...Krn hanya iblis yg tdk suka adzan.',1,1,1,0,0,0,0,0,1,1,0,0
USER USER Banci Kaleng...\nKaleng kosong nyaring suaranya',1,1,1,0,0,0,0,1,0,1,0,0
USER USER USER Penjilat pantat aseng.',1,1,1,0,0,0,0,0,1,1,0,0
Siaaap #Jokowi2Periode; #JokowiSayangiPapua ;,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Rezim komunis ayo hak rakyat tentukan pilihanmu untuk pemimpin negri ini yg lbh baik lgi hak ditangani kalian rakyat RI \xe2\x9c\x8a\xf0\x9f\x8f\xbbparpol vs rakyat RI seluruhnya hak kekuatan \xe2\x9c\x8a\xf0\x9f\x8f\xbb\xf0\x9f\,0,0,0,0,0,0,0,0,0,0,0,0
AB seorang yang selalu berusaha keras untuk berhasil dalam pekerjaannya,0,0,0,0,0,0,0,0,0,0,0,0
#AsyikM3nang saya sih ikut ulama saja,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER kalau pakai cara yang baik saya jamin gak ada yang peduli bos, jatohnya cuman kayak first travel. Yang booming cuman pelakunya tapi korbannya di tenggelemin, orang indonesia pada budek, harus diteriakin dulu baru ngerti.'",1,1,0,1,0,0,1,0,0,0,1,0
Kopi Robusta Pagaralam Ditanam oleh Belanda pada 1930-an,0,0,0,0,0,0,0,0,0,0,0,0
USER Yg kunyuk kunyuk ini yg heboh prof ditambah penumpang gelap dan pasukan nasi campur',0,1,0,0,0,0,0,0,0,0,0,0
Orang punya saksi anjing dikasus babi.. Tolol URL,1,1,1,0,0,0,0,0,1,1,0,0
Terjadi lagi AGAMA UTK KEDOK MENIPU. Kali ini polisi berhasil menangkap sepasang suami istri yang dinilai menipu 5.000 jemaahnya danibawa kabur uang Rp 100 miliar. Ini sosoknya:; ;,0,0,0,0,0,0,0,0,0,0,0,0
"USER Kampret nih si Jimmy...loe dapet duit dari niru2 ulama, ulama malah loe goblog2in. Loe yg goblog bin Bahlul. Mendingan loe copot tuh atribut2 palsu loe, ganti seragam cebong.....loe bakalan mati sengsara di adzab sama Allah. Aamiin\n Loe liat aje nanti...'",1,1,1,0,0,0,0,0,1,1,0,0
Ayo adakan referendum bubarkan DPR RI atau KPK,1,0,0,1,0,0,0,0,1,0,0,1
Kabarnya dulu Freeport ini menjadi alasan sebuah peristiwa besar yg membawa bangsa ini ke sebuah rejim kelam..\n\n#Freeport51',0,0,0,0,0,0,0,0,0,0,0,0
"USER Ga mau ah, pak rt nya bolot :('",0,1,0,0,0,0,0,0,0,0,0,0
"Kalo ingat kata"" ini lucu hhhaa --&gt; yang budek kurasa org yg pnya hape itu hhhhaaaaa hapenya bolak balik bunyi ga diangkat. Oalah oalah!'",0,0,0,0,0,0,0,0,0,0,0,0
USER Minggat gua dari line. Cebong barbar isinya',1,1,0,1,0,0,0,0,1,0,1,0
"Oh paham \xf0\x9f\x98\x82\nItu cewek bercadar ingat cerita ini kali yak.. \nSaya kasih tau.. Ini cerita cuma ngasih minum anjing, bukan melihara anjing.. Elu paham kgak?? Dasar banci \xf0\x9f\x98\x82, aslinya cowok nyamar jadi cwek bercadar. URL",1,1,1,0,0,0,0,1,0,1,0,0
"USER USER USER Awalnya udh tau sih tp gapeka. sampe gini\n""Gara gara shooky jdi burem warna warni gini videonya hahaha"" (ngmng sendiri cem org sarap) :v\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,1,0,0,0,0,0,0,0,0,0,0
"USER Lu punya gue, punya dower, punya rapper, punya onta, lu milik semua tapi cukup gue yang punya hati elu'",0,0,0,0,0,0,0,0,0,0,0,0
USER Cebong gk kan ngerti yg ginian.\nOtak cuma aksesoris di kepala nya.\n#2019GantiPresiden',1,1,0,1,0,0,0,0,1,0,1,0
